city,date,fare,ride_id
Myersshire,4/30/2018 10:54,41.25,5293591413266.00
Myersshire,2/15/2018 13:31,40.6,5023008700180.00
Myersshire,4/24/2018 8:51,26.84,389314834526.00
Myersshire,4/17/2018 23:24,20.51,4670054095602.00
New Jacobville,2/9/2018 2:17,7.11,3855046930326.00
New Jacobville,1/5/2018 5:02,34.11,2828521502876.00
New Jacobville,1/15/2018 15:27,27.24,3812959891670.00
New Jacobville,2/4/2018 4:57,27.63,4329146429572.00
New Jacobville,2/18/2018 21:09,39.97,8028701861067.00
New Jacobville,2/9/2018 2:25,37.51,5692071338561.00
New Jacobville,3/10/2018 1:02,10.63,650454073183.00
New Jacobville,4/10/2018 4:16,42.92,4021024039865.00
New Jacobville,4/27/2018 14:11,37.6,8780897700109.00
New Jacobville,4/21/2018 23:00,13.53,5567937032597.00
New Jacobville,4/9/2018 8:47,4.95,4493739026643.00
New Jacobville,4/13/2018 1:18,43.98,9448599228121.00
New Jacobville,2/7/2018 11:07,26.09,3517704368178.00
New Jacobville,3/12/2018 14:47,28.12,3354774437164.00
New Jacobville,3/3/2018 5:28,41.39,3091545613098.00
New Jacobville,2/21/2018 8:59,40.05,3017975180818.00
New Jacobville,4/30/2018 11:44,5.6,3975719805512.00
New Jacobville,4/20/2018 5:31,13.35,9259173509501.00
New Kimberlyborough,2/7/2018 1:10,9.34,7992781920789.00
New Kimberlyborough,4/25/2018 22:58,29.67,4823568522144.00
New Kimberlyborough,3/14/2018 16:47,27.9,6750798028086.00
New Kimberlyborough,3/16/2018 1:38,17.19,2770472867019.00
New Kimberlyborough,5/1/2018 13:56,22.59,9250925234627.00
New Kimberlyborough,3/29/2018 20:35,42.51,8296939454553.00
New Kimberlyborough,2/9/2018 5:48,39.55,6010050950112.00
New Kimberlyborough,1/30/2018 21:46,29.09,8587116438511.00
New Kimberlyborough,1/5/2018 9:33,39.47,2812686066656.00
New Kimberlyborough,3/10/2018 13:55,10.83,1558582913618.00
New Kimberlyborough,1/8/2018 18:59,13.34,626984358861.00
New Kimberlyborough,3/19/2018 7:17,15.78,6414956560879.00
New Kimberlyborough,4/3/2018 16:27,14.73,9083112202235.00
New Kimberlyborough,4/11/2018 10:38,12.01,135528560801.00
New Kimberlyborough,3/19/2018 15:25,27.37,533038154167.00
New Kimberlyborough,1/7/2018 5:12,15.22,7020071980202.00
New Kimberlyborough,3/28/2018 12:48,10.91,935421621766.00
New Kimberlyborough,3/2/2018 18:56,6.08,3872922863721.00
New Kimberlyborough,4/29/2018 7:38,9.08,3171924269846.00
New Kimberlyborough,2/9/2018 13:28,6.43,6447146283593.00
New Kimberlyborough,4/24/2018 18:35,28.87,7937084886066.00
New Kimberlyborough,1/27/2018 14:49,23.09,5575542360660.00
New Kimberlyborough,4/1/2018 12:09,10.76,9128314710444.00
New Kimberlyborough,4/28/2018 12:48,33.35,9501644249110.00
New Kimberlyborough,4/1/2018 4:31,35.11,8275820093507.00
New Kimberlyborough,3/13/2018 9:48,14.84,1839171122889.00
New Kimberlyborough,4/3/2018 20:23,33.74,6329063149216.00
New Kimberlyborough,2/5/2018 11:23,18.02,3979116091493.00
New Kimberlyborough,4/24/2018 2:21,37.73,2211216902202.00
New Kimberlyborough,4/3/2018 3:36,43.07,5603777741586.00
New Olivia,3/29/2018 2:52,44.12,7724469578438.00
New Olivia,2/5/2018 19:25,47.15,7736815814329.00
New Olivia,4/17/2018 19:11,30.81,1521286015117.00
New Olivia,3/27/2018 1:37,34.65,7345275995310.00
New Olivia,3/5/2018 22:01,19.21,8459793422858.00
New Olivia,1/27/2018 12:15,46.97,3200697398733.00
New Olivia,1/25/2018 12:12,39.12,7574705283264.00
New Olivia,4/10/2018 6:25,30.41,7894644277477.00
New Olivia,1/3/2018 9:58,38.31,93262977180.00
New Olivia,2/6/2018 20:39,13.03,1377412158483.00
New Olivia,3/19/2018 0:04,33.43,2163784408979.00
New Olivia,2/3/2018 8:51,42.89,7781146502476.00
New Olivia,3/22/2018 5:00,24.8,4465618249825.00
New Olivia,4/10/2018 23:05,48.31,4543213413466.00
New Olivia,5/7/2018 2:49,15.41,4679029017700.00
New Olivia,2/5/2018 22:03,35.76,5894786968785.00
New Olivia,3/27/2018 9:35,34.54,4642968219429.00
New Paulton,5/1/2018 3:12,8.28,8527101897862.00
New Paulton,5/3/2018 12:09,21.67,9086555898522.00
New Paulton,3/10/2018 1:07,28,1067162551534.00
New Paulton,2/20/2018 16:59,24.29,7738134446199.00
New Paulton,2/8/2018 17:11,39.65,8505964159174.00
New Paulton,2/2/2018 16:37,17.19,8500434852265.00
New Paulton,3/28/2018 3:35,14.94,3703489461658.00
New Paulton,4/17/2018 20:05,44.43,338360694028.00
New Paulton,1/21/2018 17:04,18.3,3721166159643.00
New Paulton,1/13/2018 18:33,29.9,4090332990250.00
New Paulton,4/24/2018 14:27,32.22,2989628941316.00
New Paulton,3/15/2018 4:48,4.6,9741461074247.00
New Paulton,3/29/2018 19:12,43.79,7069182200045.00
New Paulton,3/19/2018 23:42,40.2,8200670656817.00
New Paulton,4/27/2018 23:26,19.06,200114730453.00
New Paulton,2/17/2018 8:20,37.44,7429666346759.00
New Paulton,4/6/2018 16:21,38.8,8523234215665.00
New Paulton,2/21/2018 2:37,27.56,3954579271309.00
New Paulton,3/12/2018 13:53,38.26,79314274773.00
New Paulville,2/27/2018 11:17,43.25,793208410091.00
New Paulville,3/18/2018 22:54,25.05,5031803855561.00
New Paulville,3/10/2018 10:45,4.43,1213919861269.00
New Paulville,4/3/2018 7:51,32.7,9562561279062.00
New Paulville,3/27/2018 2:18,7.29,7046764870599.00
New Paulville,1/31/2018 5:32,20.8,1092839241319.00
New Paulville,1/30/2018 15:21,7.02,8504962667575.00
New Paulville,1/25/2018 15:19,15.04,7529441865090.00
New Paulville,2/18/2018 23:43,38.97,1733923029962.00
New Paulville,5/1/2018 13:29,10.3,1057570440612.00
New Paulville,4/13/2018 10:23,8.69,592220311870.00
New Paulville,3/14/2018 21:25,20.26,8812012942801.00
New Paulville,2/15/2018 23:58,28.18,2042625414105.00
New Paulville,5/2/2018 18:20,12.08,616282203086.00
New Paulville,4/29/2018 23:05,14.59,3633773352426.00
New Paulville,1/2/2018 20:52,33.08,2368537035314.00
New Paulville,3/5/2018 15:43,23.75,9558031485248.00
New Paulville,4/24/2018 2:25,13.32,8564322973357.00
New Paulville,3/8/2018 15:08,18.35,3736130457083.00
New Paulville,1/5/2018 8:35,21.57,3713143062176.00
New Paulville,1/5/2018 17:16,44.68,3084378770502.00
New Paulville,1/21/2018 20:51,33.47,8221242356003.00
New Raymond,2/25/2018 21:40,20.44,5984505117874.00
New Raymond,3/21/2018 1:45,22.12,6031755734913.00
New Raymond,3/18/2018 12:07,36.26,3151412877753.00
New Raymond,5/3/2018 12:23,48.56,9495029351539.00
New Raymond,1/5/2018 17:58,22.5,7832889931082.00
New Raymond,1/2/2018 15:38,45.32,8881105109599.00
New Raymond,5/1/2018 5:16,14.2,1535089996030.00
New Raymond,1/15/2018 12:51,47.01,3568107406141.00
New Raymond,3/8/2018 17:43,34.45,8895706094475.00
New Raymond,2/28/2018 7:10,17.09,4633367307817.00
New Raymond,5/3/2018 8:35,13.36,8610489975793.00
New Raymond,3/17/2018 4:31,18.09,5034860085230.00
New Raymond,3/6/2018 17:11,15.53,6118318757913.00
New Raymond,1/7/2018 10:02,28.74,4252849172271.00
New Raymond,3/7/2018 17:57,26.55,6930531081077.00
New Raymond,4/8/2018 14:44,46.37,249397013068.00
New Raymond,1/10/2018 12:41,49.19,7827149020422.00
New Raymond,1/31/2018 19:56,12.87,2300620387580.00
New Raymond,3/19/2018 17:37,28.19,3977892106882.00
New Raymond,2/1/2018 4:56,35.6,225009743639.00
New Raymond,3/28/2018 14:25,14.75,775062900062.00
New Raymond,2/11/2018 17:28,17.97,7551674475043.00
New Ryantown,1/27/2018 17:33,42.68,7994603753131.00
New Ryantown,4/18/2018 19:43,42.97,230914178346.00
New Ryantown,2/4/2018 23:54,45.7,3570428225530.00
New Ryantown,4/30/2018 1:50,50.81,5357550405010.00
New Ryantown,4/5/2018 21:38,50.98,4834855490008.00
New Ryantown,5/5/2018 19:29,26.53,2302209966018.00
New Shannonberg,3/19/2018 8:13,25.46,374752841670.00
New Shannonberg,4/20/2018 2:52,30.82,6829641849335.00
New Shannonberg,2/1/2018 4:31,34.09,8588717292946.00
New Shannonberg,1/15/2018 12:26,35.34,7445877019367.00
New Shannonberg,5/5/2018 5:25,16.77,8389782417445.00
New Shannonberg,2/9/2018 4:01,37.52,3107911163811.00
New Shannonberg,2/26/2018 12:23,16.39,1105944917601.00
New Shannonberg,5/3/2018 21:53,34.08,1767826635739.00
New Shannonberg,5/7/2018 7:08,20.52,8313701567867.00
New Shannonberg,4/20/2018 3:18,41.85,5509093657955.00
New Shannonberg,2/18/2018 11:25,21.66,8774234743607.00
New Shannonberg,4/20/2018 10:09,46.8,591724871965.00
New Shannonberg,5/2/2018 11:40,13.08,5648104857240.00
New Shannonberg,2/12/2018 20:27,15.31,9476269782536.00
New Shannonberg,4/17/2018 20:06,39.47,6598931265314.00
New Shannonberg,2/26/2018 18:56,24.28,555903549786.00
New Shannonberg,5/2/2018 21:53,28.99,3407814170184.00
Newtonview,1/8/2018 6:19,19.39,5350347217506.00
Newtonview,2/5/2018 22:53,45.02,7075366458478.00
Newtonview,4/1/2018 13:39,26.73,3723530332713.00
Newtonview,4/25/2018 10:20,55.84,9990581345298.00
Nicolechester,2/9/2018 12:26,40.83,85473064902.00
Nicolechester,4/10/2018 4:41,38.08,8122088232004.00
Nicolechester,3/8/2018 19:51,16.35,1045798809359.00
Nicolechester,5/2/2018 19:37,36.59,6821451074310.00
Nicolechester,3/4/2018 3:06,27.67,1790409286394.00
Nicolechester,4/5/2018 1:38,19.57,1109468556407.00
Nicolechester,5/2/2018 19:48,23.06,5828377870379.00
Nicolechester,1/7/2018 10:41,27.44,1918362930639.00
Nicolechester,3/14/2018 1:22,47.93,4423375622633.00
Nicolechester,1/12/2018 22:48,30.79,9523378945731.00
Nicolechester,2/4/2018 9:41,49.21,4280425277638.00
Nicolechester,1/8/2018 19:26,26.16,890380708814.00
Nicolechester,2/10/2018 16:40,37.22,3464274464697.00
Nicolechester,3/8/2018 15:28,31.71,5157965221973.00
Nicolechester,3/8/2018 16:35,26.12,1533901420718.00
Nicolechester,4/28/2018 17:38,34.87,5101938181160.00
Nicolechester,1/22/2018 14:48,32.03,8085252242059.00
Nicolechester,3/28/2018 4:12,26.22,122825163859.00
Nicolechester,5/5/2018 8:45,15.43,8496653987287.00
North Barbara,5/4/2018 2:33,24.09,9275090570165.00
North Barbara,2/4/2018 8:12,42.59,4971254409177.00
North Barbara,3/23/2018 20:59,23.76,5550267040448.00
North Barbara,4/17/2018 2:49,39.18,3503287273107.00
North Barbara,2/11/2018 18:51,43.26,8973500869212.00
North Barbara,4/6/2018 9:03,26.64,929433010137.00
North Barbara,3/24/2018 6:49,4.05,5344060775757.00
North Barbara,5/5/2018 9:46,26.54,4328278612005.00
North Barbara,4/27/2018 0:19,16.89,5104120535581.00
North Barbara,3/16/2018 10:22,25.06,9745705975659.00
North Barbara,4/10/2018 17:12,10.94,355505295148.00
North Barbara,4/1/2018 0:20,31.72,9786164746039.00
North Barbara,2/14/2018 11:29,4.11,7676958819518.00
North Barbara,1/17/2018 18:14,18.27,378378458823.00
North Barbara,4/30/2018 5:22,28.89,3280924853266.00
North Barbara,3/8/2018 9:24,29.15,96327208793.00
North Barbara,3/27/2018 9:44,33.4,5616232989843.00
North Barbara,5/5/2018 15:15,38.15,256007222475.00
North Barbara,3/17/2018 17:07,6.12,5476938523655.00
North Barbara,4/9/2018 17:12,6.68,2535408162930.00
North Barbara,2/3/2018 23:57,11.54,5814426769909.00
North Barbara,1/8/2018 5:21,25.84,3505169399905.00
North Holly,2/2/2018 14:54,12.42,1985256326182.00
North Holly,2/16/2018 17:02,39.46,4571476032148.00
North Holly,1/4/2018 3:31,24.88,4195619112933.00
North Holly,4/21/2018 21:14,18.54,6259094156900.00
North Holly,3/28/2018 0:12,35.45,3262489198068.00
North Holly,1/23/2018 6:52,40.24,3921870176169.00
North Holly,1/3/2018 19:51,19.9,5559509612597.00
North Holly,4/18/2018 19:26,30.94,3441061016826.00
North Holly,3/18/2018 10:38,40.34,3787775176860.00
North Jaime,3/6/2018 9:09,44.17,1152195873170.00
North Jaime,3/12/2018 13:05,23.21,5987447089759.00
North Jaime,4/4/2018 13:13,51.83,9116047435376.00
North Jaime,2/1/2018 8:59,17.05,9481117811603.00
North Jaime,5/6/2018 0:58,41.18,7328094869758.00
North Jaime,4/4/2018 1:58,43.86,8195436622338.00
North Jaime,4/27/2018 17:58,14.01,2156688209209.00
North Jaime,2/10/2018 21:03,11.11,2781339863778.00
North Jasmine,3/9/2018 6:26,42.81,5327642267789.00
North Jasmine,2/8/2018 19:03,4.86,1276628602813.00
North Jasmine,1/22/2018 17:25,31.68,712301571386.00
North Jasmine,2/22/2018 1:56,25.33,1319966936025.00
North Jasmine,4/10/2018 11:45,38.24,2954995327773.00
North Jasmine,3/11/2018 21:03,37.93,4221378334009.00
North Jasmine,5/2/2018 10:24,29.86,3198992800658.00
North Jasmine,4/26/2018 12:08,35.33,6857334790152.00
North Jasmine,2/5/2018 22:28,19.21,6785090593864.00
North Jasmine,2/18/2018 3:09,31.49,9759084210607.00
North Jasmine,3/4/2018 16:59,42.58,8864577115428.00
North Jasmine,2/17/2018 0:27,35.11,6620977832578.00
North Jasmine,4/24/2018 8:49,28.24,8273889689587.00
North Jasmine,4/24/2018 8:05,14.11,4194707515700.00
North Jasmine,4/11/2018 3:38,27.54,5003273109567.00
North Jasmine,4/1/2018 4:31,28.04,5012381250511.00
North Jasmine,2/1/2018 20:17,8.09,415938107224.00
North Jasmine,2/10/2018 20:19,31.38,4746798812840.00
North Jasmine,2/27/2018 1:34,35.31,9250348453537.00
North Jasmine,4/21/2018 15:15,5.31,2978643106961.00
North Jasmine,4/3/2018 13:15,19.66,9206122228723.00
North Jasmine,1/5/2018 16:39,26.72,3669060555225.00
North Jasmine,4/17/2018 7:34,22.41,4198039541673.00
North Jasmine,1/21/2018 21:00,33.06,4263006375138.00
North Jasmine,2/6/2018 19:23,9.12,3928977578261.00
North Jasmine,3/21/2018 18:31,39.02,7925529006582.00
North Jasmine,4/22/2018 15:53,6.49,1617288417506.00
North Jasmine,5/8/2018 7:29,18.55,5682021476085.00
North Jasmine,4/17/2018 10:37,11.76,4450941712061.00
North Jasmine,1/13/2018 16:18,16.92,5896684082471.00
North Jason,3/28/2018 22:28,9.19,7007022521141.00
North Jason,3/3/2018 2:13,28.02,2670554129601.00
North Jason,3/8/2018 20:06,25.21,3180078116241.00
North Jason,2/7/2018 7:27,20,473650019126.00
North Jason,3/18/2018 10:10,6.41,2865826852282.00
North Jason,2/26/2018 11:57,13.88,2494980859402.00
North Jason,3/21/2018 9:45,10.42,6601538015784.00
North Jason,1/23/2018 22:51,21.95,6701800897657.00
North Jason,4/18/2018 12:19,22.42,4927790361844.00
North Jason,4/16/2018 15:23,24.07,9726118672366.00
North Jason,3/24/2018 7:40,32.72,7960288695592.00
North Jason,2/19/2018 4:45,15.87,7791829022351.00
North Jason,4/5/2018 2:05,31.89,9988466063962.00
North Jason,1/14/2018 20:53,26.58,8642389596914.00
North Jason,1/5/2018 10:59,16.22,3842420346576.00
North Jason,2/22/2018 7:07,18.67,190295095970.00
North Jason,1/23/2018 21:22,6.54,5614763237556.00
North Jason,1/23/2018 5:58,32.77,2988756645264.00
North Jason,3/12/2018 21:01,5.76,5113425087114.00
North Jason,2/15/2018 14:32,17.35,6041761536159.00
North Jason,4/5/2018 20:10,32.18,3373552059268.00
North Jason,4/12/2018 6:19,33.12,1713993326185.00
North Jason,4/1/2018 14:43,40.45,1101699127777.00
North Jason,3/28/2018 18:03,42.75,4271684689560.00
North Jason,1/12/2018 19:19,9.97,8000607854022.00
North Jason,2/10/2018 6:34,25.36,8594848265735.00
North Jason,5/7/2018 20:05,24.2,3915678713657.00
North Jason,3/30/2018 6:31,12.04,6617567960124.00
North Jason,3/27/2018 19:19,30.66,3371333703928.00
North Jason,1/8/2018 23:32,10.74,1777358514662.00
North Jason,1/11/2018 5:08,19.64,6877014281473.00
North Jason,1/24/2018 1:46,40.15,6720072772844.00
North Jason,4/15/2018 17:35,42.29,5008032046084.00
North Jason,3/4/2018 10:14,38.49,3338028667880.00
North Jason,4/14/2018 19:46,8.05,7833718484809.00
North Jeffrey,2/4/2018 22:35,29.87,7909567053548.00
North Jeffrey,2/28/2018 8:46,31.14,6795697365566.00
North Jeffrey,3/7/2018 2:57,29.34,2592274379299.00
North Jeffrey,2/28/2018 5:55,46.4,7546967271839.00
North Jeffrey,1/23/2018 23:42,27.11,6332047993934.00
North Jeffrey,4/9/2018 20:40,21.2,8490756943935.00
North Jeffrey,1/14/2018 8:29,25.02,4718961352354.00
North Jeffrey,2/18/2018 20:41,35.03,4480695976433.00
North Jeffrey,1/10/2018 19:17,33.85,8089408327447.00
North Jeffrey,2/16/2018 19:18,26.66,7469051494160.00
North Jeffrey,3/19/2018 6:00,31.16,2458737372712.00
North Jeffrey,2/21/2018 12:56,22.96,6853853007740.00
North Jeffrey,4/27/2018 10:17,20.41,903066642569.00
North Madeline,4/5/2018 18:23,29.69,240702560536.00
North Madeline,2/25/2018 4:32,13.58,4932836345153.00
North Madeline,4/7/2018 8:54,32.99,1819348275778.00
North Madeline,3/4/2018 17:20,21.38,9544488245764.00
North Madeline,4/12/2018 13:57,7.77,9273340476908.00
North Madeline,4/30/2018 16:02,37.48,2508127842117.00
North Madeline,1/29/2018 16:12,17.57,2596456211339.00
North Madeline,1/12/2018 9:42,20.82,8114793919394.00
North Madeline,1/14/2018 3:43,31.88,8713001121613.00
North Madeline,1/26/2018 2:37,5.59,3676436575718.00
North Madeline,5/2/2018 23:25,11.94,7526664843423.00
North Madeline,4/7/2018 6:50,11.92,737334504750.00
North Madeline,3/31/2018 3:35,21.24,654159976343.00
North Madeline,1/28/2018 9:57,42.24,583417289652.00
North Madeline,3/6/2018 19:26,26.34,1883857992679.00
North Madeline,3/4/2018 22:29,6.19,546550288142.00
North Madeline,4/15/2018 10:02,37.6,3895257821808.00
North Madeline,4/8/2018 20:26,25.79,9441483043169.00
North Madeline,2/16/2018 15:06,37.75,1453604070822.00
North Madeline,4/4/2018 6:42,25.38,6907041134302.00
North Madeline,5/3/2018 0:07,16.44,212158091636.00
North Madeline,2/4/2018 18:56,9.84,9479830048819.00
North Madeline,3/1/2018 4:34,20.8,1575104438305.00
North Madeline,2/27/2018 11:42,36.87,9531911098356.00
North Madeline,1/30/2018 18:20,16.5,8651911600616.00
North Markport,2/18/2018 8:17,38.09,925012921771.00
North Markport,4/26/2018 4:45,44.37,1628416621603.00
North Markport,3/31/2018 13:58,29.41,3093467204446.00
North Markport,1/21/2018 11:49,27.68,4556759119631.00
North Markport,4/13/2018 7:37,20.09,4311213165551.00
North Markport,4/28/2018 4:34,40.46,2567890241480.00
North Markport,4/10/2018 22:15,38.02,8834525256657.00
North Markport,2/8/2018 22:01,34.69,2742194758388.00
North Markport,2/22/2018 15:00,16.46,2798292218088.00
North Markport,4/9/2018 14:55,20.23,2580600321555.00
North Markport,4/29/2018 11:39,19.8,1839021476247.00
North Markport,4/6/2018 2:16,18.15,7268609489111.00
North Markport,5/4/2018 15:30,28.93,1471664210200.00
North Markport,1/17/2018 11:37,8.68,930356390428.00
North Richardhaven,2/18/2018 10:21,41.54,4267383307027.00
North Richardhaven,4/7/2018 0:32,36.32,5014291527509.00
North Richardhaven,1/22/2018 14:55,18.45,2627726489605.00
North Richardhaven,3/3/2018 6:14,18.17,3252030700789.00
North Richardhaven,1/1/2018 14:52,31.15,7188584539017.00
North Richardhaven,1/28/2018 23:31,21.85,3776624333431.00
North Richardhaven,3/14/2018 0:49,13.09,5413690173766.00
North Richardhaven,4/4/2018 21:05,23.79,1145658696195.00
North Richardhaven,1/20/2018 5:13,20.89,6068037606187.00
North Richardhaven,1/19/2018 3:13,41.94,4578409710197.00
North Richardhaven,2/7/2018 0:21,12.58,1426750547562.00
North Richardhaven,2/7/2018 13:18,27.02,640776642679.00
North Richardhaven,1/16/2018 13:38,21.06,1764356146391.00
North Richardhaven,3/19/2018 5:25,18.01,2804269420276.00
North Timothy,4/6/2018 10:06,38.39,4781274767887.00
North Timothy,4/29/2018 23:10,29.39,6609337294720.00
North Timothy,4/20/2018 7:06,46.24,2785446996718.00
North Timothy,1/22/2018 2:35,48.45,5696833448345.00
North Timothy,1/14/2018 16:59,15.06,1236752354897.00
North Timothy,1/17/2018 20:12,40.87,1506044208.00
North Timothy,2/25/2018 0:01,22.27,8604433947851.00
North Timothy,5/7/2018 14:00,26.3,4905173644081.00
North Timothy,4/14/2018 18:06,41.17,2438232081814.00
North Timothy,2/16/2018 17:53,14.94,7964243719064.00
North Timothy,2/24/2018 13:40,12.86,3764664570879.00
North Timothy,4/18/2018 0:06,26.98,3678364339721.00
North Timothy,2/19/2018 14:30,22.97,8115506711014.00
North Timothy,4/24/2018 12:24,37.71,4499083218611.00
North Timothy,3/17/2018 8:33,45.33,1758423447313.00
Pattyland,1/30/2018 12:35,8.57,4688888414629.00
Pattyland,2/1/2018 22:43,32.03,2850242716720.00
Pattyland,2/15/2018 15:13,44.03,1556659025684.00
Pattyland,4/26/2018 8:31,19.99,8827777964944.00
Pattyland,4/3/2018 3:29,14.06,5399011565161.00
Pattyland,2/21/2018 17:53,7.06,5808457670013.00
Pattyland,2/10/2018 2:55,24.39,7264853866807.00
Pattyland,4/18/2018 23:27,28.66,2342400848379.00
Pattyland,4/23/2018 2:57,13.01,9345291289088.00
Pattyland,1/1/2018 17:22,42.11,9614950109785.00
Pattyland,2/5/2018 0:47,28.81,115406526815.00
Pattyland,2/11/2018 20:25,33.21,1325884456705.00
Pattyland,1/14/2018 20:49,40.21,5825972555502.00
Pattyland,3/27/2018 6:49,8.57,3074551600788.00
Pattyland,4/25/2018 14:57,44.39,1723704076506.00
Pattyland,5/2/2018 20:17,4.23,165884747714.00
Pattyland,3/19/2018 20:41,18.17,9394782106762.00
Pattyland,4/19/2018 12:57,4.55,6863691950115.00
Pattyland,1/9/2018 8:20,41.04,3525500502870.00
Pattyland,4/12/2018 11:58,28.65,6924230448040.00
Pattyland,1/12/2018 20:07,17.85,1717518351904.00
Penaborough,2/24/2018 0:44,21.89,2069309881916.00
Penaborough,4/27/2018 6:02,38.33,547013925055.00
Penaborough,1/14/2018 15:58,54.1,432925983890.00
Penaborough,2/3/2018 17:15,51.8,5383427508621.00
Penaborough,1/22/2018 15:36,10.11,4129933467653.00
Port Angela,4/17/2018 6:23,16.34,7120534266772.00
Port Angela,3/31/2018 15:22,30.77,662264490197.00
Port Angela,4/9/2018 14:34,11.9,7009806605900.00
Port Angela,2/8/2018 16:30,30.38,5165542108944.00
Port Angela,3/4/2018 3:26,40.35,4930810733132.00
Port Angela,5/2/2018 4:14,35.76,7945958687114.00
Port Angela,4/22/2018 16:43,7.91,6767308381142.00
Port Angela,3/19/2018 12:32,17.21,1694214658257.00
Port Angela,4/15/2018 23:02,20.16,6490089576161.00
Port Angela,3/8/2018 16:32,23.06,2750735754263.00
Port Angela,2/26/2018 10:01,28.52,6783567697046.00
Port Angela,2/8/2018 0:14,15.58,7388734438164.00
Port Angela,2/6/2018 7:07,24.47,1469816216996.00
Port Angela,2/6/2018 16:11,11.39,6108669570569.00
Port Angela,2/14/2018 13:00,42.04,896909208063.00
Port Angela,3/10/2018 19:24,43.18,1889756483447.00
Port Angela,4/2/2018 22:13,25.84,8022436129393.00
Port Angela,2/3/2018 6:01,6.42,9465215247151.00
Port Angela,5/4/2018 9:50,21.62,6302510153615.00
Port David,3/17/2018 14:42,33.11,1025683688009.00
Port David,3/7/2018 18:37,42.04,9905958460368.00
Port David,3/27/2018 11:56,15.64,5338482988567.00
Port David,1/2/2018 11:51,7.45,6148349878448.00
Port David,1/7/2018 20:03,20.49,5846260665949.00
Port David,3/24/2018 21:58,28.84,5266776204034.00
Port David,2/24/2018 22:20,35.63,3354533588717.00
Port David,4/10/2018 14:27,26.68,5361385420513.00
Port David,2/18/2018 14:47,20.16,1847433349462.00
Port David,4/2/2018 16:53,41.14,2694440573613.00
Port David,2/11/2018 23:07,10.05,6921950351964.00
Port David,3/4/2018 0:41,23.7,6492204643079.00
Port David,3/27/2018 0:20,18.43,4635592843405.00
Port David,2/11/2018 11:59,38,7772695039643.00
Port David,3/24/2018 16:37,25.65,2084689891157.00
Port David,2/3/2018 1:11,21.2,571426064278.00
Port David,4/7/2018 23:44,39.51,5955263794133.00
Port David,3/14/2018 9:28,9.22,3636094509357.00
Port David,1/21/2018 2:29,32.92,857956984195.00
Port David,4/12/2018 5:32,35.51,2988691809424.00
Port David,3/3/2018 11:38,13.41,6413543746665.00
Port David,4/22/2018 23:30,30.03,7355586586718.00
Port Frank,2/2/2018 14:14,41.47,6746609056348.00
Port Frank,4/19/2018 19:35,26.47,6722706570956.00
Port Frank,4/6/2018 21:38,18.08,5474889861628.00
Port Frank,1/8/2018 23:51,42.13,2099160507410.00
Port Frank,2/5/2018 10:34,20.1,4443074322856.00
Port Frank,2/18/2018 18:49,39.06,7301845642275.00
Port Frank,3/16/2018 20:54,30.24,1454211942922.00
Port Frank,3/26/2018 19:09,28.83,889804632019.00
Port Frank,2/10/2018 8:14,40.82,6386241535933.00
Port Frank,4/2/2018 15:48,13.55,4849705700770.00
Port Frank,4/25/2018 23:04,19.43,7792158774140.00
Port Frank,1/27/2018 13:40,38.97,5944395790403.00
Port Frank,2/17/2018 13:21,32.44,5387351568133.00
Port Frank,1/14/2018 9:19,43.27,491472563955.00
Port Frank,4/6/2018 20:51,21.02,9714376208717.00
Port Frank,3/5/2018 0:42,36.35,9213719236849.00
Port Frank,3/9/2018 16:59,6.5,2109093047409.00
Port Frank,4/4/2018 11:46,39.39,7967483376646.00
Port Frank,4/5/2018 7:22,14.21,8366078746939.00
Port Frank,4/5/2018 15:44,36.08,345798180405.00
Port Frank,4/18/2018 0:39,33.73,2262735363722.00
Port Frank,2/28/2018 7:39,33.83,1263734830322.00
Port Frank,1/19/2018 13:08,4.86,5084604122837.00
Port Frank,2/26/2018 5:03,25.18,7280804922163.00
Port Frank,1/5/2018 18:22,35.35,1918776405433.00
Port Frank,5/3/2018 20:22,21.11,9063920293861.00
Port Frank,3/19/2018 15:21,22.63,9908378465166.00
Port Frank,1/16/2018 22:42,11.97,8711333582560.00
Port Frank,2/21/2018 18:44,19.81,2185137282852.00
Port Frank,1/18/2018 11:45,19.98,4493440036641.00
Port Frank,1/15/2018 7:42,30.93,8726143802098.00
Port Frank,2/6/2018 3:34,34.86,3935964262850.00
Port Frank,4/28/2018 9:03,15,7321190762923.00
Port Johnbury,4/27/2018 16:22,25.67,2746325666283.00
Port Johnbury,5/5/2018 6:26,25.3,2541021070088.00
Port Johnbury,3/21/2018 2:20,32.8,5450926790120.00
Port Johnbury,4/11/2018 10:26,9.1,7804751879143.00
Port Johnbury,5/2/2018 12:46,42.42,3245384693395.00
Port Johnbury,4/28/2018 16:29,36.42,273965502753.00
Port Johnbury,3/27/2018 8:26,38.99,4115681049074.00
Port Johnbury,3/30/2018 17:59,15.17,4900589555228.00
Port Johnbury,2/8/2018 10:29,7.63,3497571495972.00
Port Johnbury,2/27/2018 2:44,11.33,3225778883557.00
Port Johnbury,1/7/2018 5:43,19.08,8839376782201.00
Port Johnbury,3/29/2018 3:22,14.54,3761244486728.00
Port Johnbury,3/25/2018 2:17,41.61,8060554577818.00
Port Johnbury,2/20/2018 4:27,27.1,3559371442324.00
